MJD,X,XE,O,OE
54269.3258085791 ,86.4656754000 ,53.3531151000 ,18025.0206722537 ,780.5524664324 
54269.3258091533 ,5.8517227000 ,34.9557228000 ,16793.9900249316 ,754.8891796582 
54269.3258097279 ,146.9261475000 ,63.7576981000 ,16256.6304070169 ,748.1745528822 
54269.3258103021 ,26.0052071000 ,40.3492928000 ,18334.0077738728 ,779.5808644979 
54269.3258108762 ,26.0052071000 ,40.3492928000 ,20434.8924478087 ,834.4726442582 
54269.3258114509 ,5.8517227000 ,34.9557228000 ,17891.3220942597 ,777.3915881169 
54269.3258120250 ,5.8517227000 ,34.9557228000 ,17437.7673917875 ,775.8072656273 
54269.3258125992 ,-14.3017693000 ,28.5611496000 ,17459.9766663662 ,783.1862881860 
54269.3258131738 ,86.4656754000 ,53.3531151000 ,18011.9763683878 ,794.4464894416 
54269.3258137479 ,5.8517227000 ,34.9557228000 ,18199.9080976840 ,782.7557381875 
54269.3258143226 ,26.0052071000 ,40.3492928000 ,15761.5546592172 ,728.4969799646 
54269.3258148967 ,-14.3017693000 ,28.5611496000 ,16574.9313532185 ,762.5396509567 
54269.3258154709 ,66.3121872000 ,49.4003220000 ,19126.1963942206 ,804.5026271365 
54269.3258160450 ,46.1587029000 ,45.1024246000 ,22487.4792394340 ,876.2315340482 
54269.3258166192 ,126.7726440000 ,60.4886856000 ,25168.6853311705 ,905.8589720946 
54269.3258171933 ,5.8517227000 ,34.9557228000 ,22806.1283782403 ,886.0262965967 
54269.3258177680 ,66.3121872000 ,49.4003220000 ,22568.9587696374 ,856.3103493437 
54269.3258183421 ,5.8517227000 ,34.9557228000 ,25414.6274248295 ,923.9671406686 
54269.3258189163 ,26.0052071000 ,40.3492928000 ,20465.8434483794 ,829.4776029558 
54269.3258194909 ,66.3121872000 ,49.4003220000 ,20029.0044516535 ,811.0356985371 
54269.3258200650 ,86.4656754000 ,53.3531151000 ,21301.6508822204 ,839.2044648704 
54269.3258206392 ,26.0052071000 ,40.3492928000 ,20446.8724880598 ,844.0682418672 
54269.3258212138 ,26.0052071000 ,40.3492928000 ,16839.6549313628 ,744.9619224415 
54269.3258217879 ,5.8517227000 ,34.9557228000 ,17312.5349385719 ,756.0083482022 
54269.3258223626 ,26.0052071000 ,40.3492928000 ,18330.1333621699 ,771.3120591151 
54269.3258229367 ,5.8517227000 ,34.9557228000 ,19766.9704460665 ,817.4864125439 
54269.3258235109 ,26.0052071000 ,40.3492928000 ,16526.0601219548 ,765.0559730858 
54269.3258240855 ,46.1587029000 ,45.1024246000 ,17369.9411949175 ,769.9788843832 
54269.3258246597 ,26.0052071000 ,40.3492928000 ,17194.1900549698 ,777.9138001262 
54269.3258252338 ,5.8517227000 ,34.9557228000 ,14978.3956697005 ,735.1127163498 
54269.3258258084 ,5.8517227000 ,34.9557228000 ,14341.7236466312 ,717.3998017482 
54269.3258263826 ,46.1587029000 ,45.1024246000 ,16001.4249136403 ,757.6987125650 
54269.3258269567 ,26.0052071000 ,40.3492928000 ,16089.3084809708 ,735.5253491935 
54269.3258275314 ,46.1587029000 ,45.1024246000 ,16661.7494265717 ,740.7883788411 
54269.3258281055 ,26.0052071000 ,40.3492928000 ,15250.0917124748 ,713.9584776666 
54269.3258286801 ,26.0052071000 ,40.3492928000 ,21094.3028013577 ,847.9724898621 
54269.3258292543 ,126.7726440000 ,60.4886856000 ,23923.3837085098 ,880.4166891953 
54269.3258298284 ,5.8517227000 ,34.9557228000 ,29187.5514415307 ,991.4426073113 
54269.3258304031 ,-14.3017693000 ,28.5611496000 ,26947.3023700099 ,962.2517941786 
54269.3258309772 ,-14.3017693000 ,28.5611496000 ,24430.8664323691 ,881.2088119912 
54269.3258315514 ,86.4656754000 ,53.3531151000 ,22963.5975609023 ,871.7425562464 
54269.3258321260 ,5.8517227000 ,34.9557228000 ,20504.6995284010 ,821.1873431258 
54269.3258327001 ,-54.6087456000 ,1.8474432000 ,22997.2602805563 ,865.7692998108 
54269.3258332743 ,46.1587029000 ,45.1024246000 ,21179.3971367636 ,851.2661704365 
54269.3258338489 ,46.1587029000 ,45.1024246000 ,19654.7318518518 ,820.9414244090 
54269.3258344231 ,5.8517227000 ,34.9557228000 ,20300.1468312757 ,841.0743852693 
54269.3258349972 ,26.0052071000 ,40.3492928000 ,20074.4405106485 ,819.9522898081 
54269.3258355718 ,46.1587029000 ,45.1024246000 ,17910.8208801177 ,781.0056243429 
54269.3258361460 ,26.0052071000 ,40.3492928000 ,19825.4138980505 ,819.0894211649 
54269.3258367206 ,66.3121872000 ,49.4003220000 ,20173.6028115706 ,837.8642924514 
54269.3258372948 ,126.7726440000 ,60.4886856000 ,18561.6912871346 ,789.3207221171 
54269.3258378689 ,26.0052071000 ,40.3492928000 ,18288.7636514373 ,766.3871484786 
54269.3258384435 ,5.8517227000 ,34.9557228000 ,20299.6411522633 ,812.3675660088 
54269.3258390177 ,26.0052071000 ,40.3492928000 ,19365.9140836862 ,801.5260725121 
54269.3258395918 ,66.3121872000 ,49.4003220000 ,19418.6092817878 ,813.8311591721 
54269.3258401665 ,66.3121872000 ,49.4003220000 ,18821.5217133759 ,784.7734558890 
54269.3258407406 ,-14.3017693000 ,28.5611496000 ,21223.1955831906 ,858.2673178937 
54269.3258413152 ,86.4656754000 ,53.3531151000 ,24417.3915016070 ,899.0709849509 
54269.3258418894 ,5.8517227000 ,34.9557228000 ,22805.5968616142 ,861.4318103992 
54269.3258424636 ,86.4656754000 ,53.3531151000 ,19901.6348586705 ,804.0150959719 
54269.3258430382 ,66.3121872000 ,49.4003220000 ,19040.0390255624 ,799.7968748310 
54269.3258436123 ,5.8517227000 ,34.9557228000 ,19868.1972953651 ,812.2709825478 
54269.3258441865 ,5.8517227000 ,34.9557228000 ,18593.6917869694 ,783.3889135202 
54269.3258447611 ,26.0052071000 ,40.3492928000 ,18993.6272890571 ,802.2502177766 
54269.3258453353 ,146.9261475000 ,63.7576981000 ,20917.0986032260 ,831.6234321588 
54269.3258459094 ,66.3121872000 ,49.4003220000 ,19362.6450103631 ,812.1987756451 
54269.3258464840 ,26.0052071000 ,40.3492928000 ,17835.0170124057 ,766.7565648373 
54269.3258470582 ,26.0052071000 ,40.3492928000 ,16521.1854254903 ,750.3449124388 
54269.3258476323 ,26.0052071000 ,40.3492928000 ,16837.4156715028 ,782.7213649335 
54269.3258482070 ,46.1587029000 ,45.1024246000 ,17349.7115736985 ,770.0937694872 
54269.3258487811 ,-14.3017693000 ,28.5611496000 ,17783.2175182481 ,768.3981760836 
54269.3258493553 ,46.1587029000 ,45.1024246000 ,17384.1974059054 ,752.6133934096 
54269.3258499299 ,5.8517227000 ,34.9557228000 ,19805.9052692920 ,802.0938848337 
54269.3258505040 ,26.0052071000 ,40.3492928000 ,21569.4442149529 ,852.8432645460 
54269.3258510787 ,126.7726440000 ,60.4886856000 ,21358.5920615181 ,847.4201339701 
54269.3258516528 ,-34.4552574000 ,20.2379875000 ,22546.8540758763 ,874.5786957436 
54269.3258522270 ,-34.4552574000 ,20.2379875000 ,24712.6686732149 ,918.9919389625 
54269.3258528016 ,26.0052071000 ,40.3492928000 ,23226.3316427863 ,891.1197669040 
54269.3258533757 ,26.0052071000 ,40.3492928000 ,20891.4480045657 ,838.8209762398 
54269.3258539499 ,26.0052071000 ,40.3492928000 ,20372.9904466672 ,835.2902970773 
54269.3258545245 ,-34.4552574000 ,20.2379875000 ,19879.6433582649 ,827.5184043736 
54269.3258550987 ,46.1587029000 ,45.1024246000 ,20705.1489663873 ,843.1112504881 
54269.3258556728 ,46.1587029000 ,45.1024246000 ,19347.1682797152 ,813.3240191043 
54269.3258562474 ,26.0052071000 ,40.3492928000 ,19574.3264281637 ,802.7583575140 
54269.3258568216 ,-14.3017693000 ,28.5611496000 ,16777.3592142020 ,777.3095383137 
54269.3258573962 ,-14.3017693000 ,28.5611496000 ,19386.3946988675 ,801.2580072692 
54269.3258579704 ,66.3121872000 ,49.4003220000 ,20422.5420684269 ,828.6018924034 
54269.3258585445 ,26.0052071000 ,40.3492928000 ,21762.4659541617 ,857.0116560031 
54269.3258591191 ,5.8517227000 ,34.9557228000 ,18287.7326076116 ,796.8163215283 
54269.3258596933 ,46.1587029000 ,45.1024246000 ,18156.2400696885 ,787.0863068096 
54269.3258602674 ,5.8517227000 ,34.9557228000 ,18155.9829239133 ,802.3579513983 
54269.3258608421 ,86.4656754000 ,53.3531151000 ,22382.9230290468 ,877.7850205761 
54269.3258614162 ,46.1587029000 ,45.1024246000 ,24551.9611762938 ,907.7729548527 
54269.3258619904 ,26.0052071000 ,40.3492928000 ,22105.0161160674 ,887.1340073894 
54269.3258625650 ,26.0052071000 ,40.3492928000 ,22125.4032236940 ,868.9690114445 
54269.3258631392 ,126.7726440000 ,60.4886856000 ,22099.5114739719 ,852.8838665105 
54269.3258637138 ,66.3121872000 ,49.4003220000 ,27522.9348760926 ,978.1777609564 
54269.3258642879 ,66.3121872000 ,49.4003220000 ,23871.1203676669 ,890.0630392599 
54269.3258648621 ,46.1587029000 ,45.1024246000 ,21170.2210927878 ,827.8968946562 
54269.3258654367 ,66.3121872000 ,49.4003220000 ,19435.3840449370 ,798.6926244330 
54269.3258660108 ,26.0052071000 ,40.3492928000 ,19442.4414045838 ,802.4426926196 
54269.3258665850 ,86.4656754000 ,53.3531151000 ,24547.5983106545 ,909.3637367457 
54269.3258671596 ,86.4656754000 ,53.3531151000 ,24418.3241164278 ,900.1462449311 
54269.3258677338 ,5.8517227000 ,34.9557228000 ,24326.0961388963 ,901.5591625364 
54269.3258683079 ,-14.3017693000 ,28.5611496000 ,22699.6528022588 ,863.6557676249 
54269.3258688826 ,26.0052071000 ,40.3492928000 ,24853.2425171968 ,914.3372467033 
54269.3258694567 ,66.3121872000 ,49.4003220000 ,24023.1808765131 ,893.4955970082 
54269.3258700313 ,46.1587029000 ,45.1024246000 ,23294.5355609624 ,902.9535478057 
54269.3258706055 ,5.8517227000 ,34.9557228000 ,24981.3281811901 ,918.7174912138 
54269.3258711796 ,26.0052071000 ,40.3492928000 ,25247.8345546844 ,917.0204367547 
54269.3258717542 ,26.0052071000 ,40.3492928000 ,23285.6474218257 ,875.1830344538 
54269.3258723284 ,86.4656754000 ,53.3531151000 ,22609.5041374545 ,859.8843987865 
54269.3258729026 ,46.1587029000 ,45.1024246000 ,27017.4601039319 ,942.3988945961 
54269.3258734772 ,-34.4552574000 ,20.2379875000 ,25206.1597140368 ,911.4120597158 
54269.3258740513 ,66.3121872000 ,49.4003220000 ,24372.9385022979 ,903.7143732540 
54269.3258746255 ,46.1587029000 ,45.1024246000 ,19165.1385996215 ,799.7860322610 
54269.3258752001 ,-34.4552574000 ,20.2379875000 ,22024.2969499264 ,863.5841759034 
54269.3258757743 ,146.9261475000 ,63.7576981000 ,23260.5135754408 ,874.5990736235 
54269.3258763484 ,46.1587029000 ,45.1024246000 ,18739.2682851221 ,783.8849034274 
54269.3258769230 ,26.0052071000 ,40.3492928000 ,21520.5766747769 ,862.2279318735 
54269.3258774972 ,126.7726440000 ,60.4886856000 ,23574.1649815265 ,898.0126424559 
54269.3258780713 ,5.8517227000 ,34.9557228000 ,22981.3270853984 ,889.9218551560 
54269.3258786460 ,46.1587029000 ,45.1024246000 ,20268.5265134721 ,820.6196845994 
54269.3258792201 ,146.9261475000 ,63.7576981000 ,19871.6460016220 ,831.7919149320 
54269.3258797947 ,-14.3017693000 ,28.5611496000 ,23298.5932966867 ,904.1082430687 
54269.3258803689 ,126.7726440000 ,60.4886856000 ,22881.1460442762 ,881.7964639092 
54269.3258809430 ,26.0052071000 ,40.3492928000 ,23605.7754564296 ,903.7271382656 
54269.3258815177 ,126.7726440000 ,60.4886856000 ,24606.3185942146 ,910.3529482443 
54269.3258820918 ,46.1587029000 ,45.1024246000 ,23179.1718458442 ,874.8978210327 
54269.3258826660 ,146.9261475000 ,63.7576981000 ,21798.3384049743 ,841.6433510558 
54269.3258832406 ,26.0052071000 ,40.3492928000 ,19968.2823682076 ,817.3199291100 
54269.3258838148 ,126.7726440000 ,60.4886856000 ,20275.1458640473 ,816.0699576462 
54269.3258843889 ,86.4656754000 ,53.3531151000 ,18803.2483686281 ,800.4169006638 
54269.3258849635 ,26.0052071000 ,40.3492928000 ,19264.8053491934 ,790.8194575110 
54269.3258855377 ,126.7726440000 ,60.4886856000 ,18118.0163960229 ,787.1063770989 
54269.3258861123 ,26.0052071000 ,40.3492928000 ,18319.8352275389 ,781.6797861284 
54269.3258866864 ,46.1587029000 ,45.1024246000 ,19338.0180733531 ,804.0367042144 
54269.3258872606 ,106.6191635000 ,57.0326042000 ,17843.0365155747 ,776.9458123817 
54269.3258878352 ,146.9261475000 ,63.7576981000 ,17691.1224198732 ,769.4185311345 
54269.3258884094 ,66.3121872000 ,49.4003220000 ,15932.4372545132 ,735.1879991589 
54269.3258889835 ,26.0052071000 ,40.3492928000 ,17456.3753951518 ,772.7950304887 
54269.3258895581 ,5.8517227000 ,34.9557228000 ,15701.6347721606 ,732.2938788261 
54269.3258901323 ,167.0796356000 ,66.8670883000 ,15853.4541299450 ,726.8272241747 
54269.3258907065 ,46.1587029000 ,45.1024246000 ,16029.0871550869 ,727.8887194737 
54269.3258912811 ,-14.3017693000 ,28.5611496000 ,15119.8295371121 ,712.4698927638 
54269.3258918552 ,146.9261475000 ,63.7576981000 ,15342.0244029917 ,725.6385401460 
54269.3258924299 ,-14.3017693000 ,28.5611496000 ,15587.6478327475 ,715.9948814995 
54269.3258930040 ,167.0796356000 ,66.8670883000 ,13654.0887759454 ,687.0878976300 
54269.3258935782 ,66.3121872000 ,49.4003220000 ,13613.7673341143 ,694.4324700369 
54269.3258941528 ,106.6191635000 ,57.0326042000 ,14593.4127638100 ,711.6772316842 
54269.3258947269 ,187.2331238000 ,69.8381729000 ,13062.0887567210 ,670.8056639933 
54269.3258953011 ,86.4656754000 ,53.3531151000 ,19677.5452344477 ,798.9153969541 
54269.3258958757 ,-34.4552574000 ,20.2379875000 ,17746.1331603135 ,761.3525048812 
54269.3258964499 ,106.6191635000 ,57.0326042000 ,21525.4981250187 ,831.8281337298 
54269.3258970240 ,66.3121872000 ,49.4003220000 ,18593.2857673245 ,770.3442251660 
54269.3258975986 ,66.3121872000 ,49.4003220000 ,17842.9934528851 ,769.8719197381 
54269.3258981728 ,5.8517227000 ,34.9557228000 ,19062.7416755279 ,794.0956054189 
54269.3258987470 ,126.7726440000 ,60.4886856000 ,17707.1552743984 ,764.5935105584 
54269.3258993216 ,106.6191635000 ,57.0326042000 ,16167.4783358865 ,734.3408945361 
54269.3258998957 ,-14.3017693000 ,28.5611496000 ,17290.6024955693 ,769.0730299480 
54269.3259004703 ,26.0052071000 ,40.3492928000 ,16607.5224270823 ,756.2638022288 
54269.3259010445 ,146.9261475000 ,63.7576981000 ,18247.3927103421 ,777.5196996185 
54269.3259016186 ,86.4656754000 ,53.3531151000 ,19714.6099065813 ,796.0825640564 
54269.3259021933 ,106.6191635000 ,57.0326042000 ,17043.7290174521 ,750.8891171788 
54269.3259027674 ,-14.3017693000 ,28.5611496000 ,16807.5289345468 ,738.2269177856 
54269.3259033416 ,66.3121872000 ,49.4003220000 ,17194.9725655582 ,773.7048836022 
54269.3259039162 ,66.3121872000 ,49.4003220000 ,17885.9220329818 ,776.1083968640 
54269.3259044903 ,66.3121872000 ,49.4003220000 ,16485.9269255955 ,740.6492709741 
54269.3259050645 ,66.3121872000 ,49.4003220000 ,16914.4092998107 ,765.7392087952 
54269.3259056391 ,66.3121872000 ,49.4003220000 ,17377.3725847826 ,777.2860076297 
54269.3259062133 ,66.3121872000 ,49.4003220000 ,17491.4665657384 ,762.5656423658 
54269.3259067874 ,106.6191635000 ,57.0326042000 ,16753.2785581688 ,764.1293562825 
54269.3259073620 ,46.1587029000 ,45.1024246000 ,16239.6120320807 ,744.1358877775 
54269.3259079362 ,66.3121872000 ,49.4003220000 ,16941.7196575651 ,745.8430927278 
54269.3259085108 ,46.1587029000 ,45.1024246000 ,16973.9551566489 ,749.5371794179 
54269.3259090850 ,66.3121872000 ,49.4003220000 ,18767.7843981856 ,780.8570580637 
54269.3259096591 ,46.1587029000 ,45.1024246000 ,17156.2112234537 ,769.4429076928 
54269.3259102338 ,26.0052071000 ,40.3492928000 ,19253.7210128863 ,817.2321888799 
54269.3259108079 ,26.0052071000 ,40.3492928000 ,16520.6575999519 ,754.9467760055 
54269.3259113820 ,26.0052071000 ,40.3492928000 ,17821.7414003784 ,767.2861590220 
54269.3259119567 ,46.1587029000 ,45.1024246000 ,18415.3864143462 ,762.2049923403 
54269.3259125308 ,-34.4552574000 ,20.2379875000 ,16975.3442359796 ,756.5844654711 
54269.3259131050 ,106.6191635000 ,57.0326042000 ,17945.5946171637 ,788.1005869454 
54269.3259136796 ,126.7726440000 ,60.4886856000 ,18538.7105752305 ,787.9292589589 
54269.3259142538 ,26.0052071000 ,40.3492928000 ,21127.7563593764 ,818.2884551380 
54269.3259148284 ,126.7726440000 ,60.4886856000 ,20398.2731669219 ,826.9340590550 
54269.3259154025 ,46.1587029000 ,45.1024246000 ,19997.0777735724 ,808.0552221321 
54269.3259159767 ,187.2331238000 ,69.8381729000 ,19074.2221885794 ,806.6886738157 
54269.3259165513 ,86.4656754000 ,53.3531151000 ,16206.7035246763 ,728.6961449040 
54269.3259171254 ,66.3121872000 ,49.4003220000 ,16997.3468096482 ,758.3914835842 
54269.3259176996 ,26.0052071000 ,40.3492928000 ,17127.6065242858 ,735.9480556307 
54269.3259182742 ,46.1587029000 ,45.1024246000 ,16045.7819446697 ,737.9150977742 
54269.3259188484 ,-34.4552574000 ,20.2379875000 ,17918.2965630350 ,779.5014292151 
54269.3259194230 ,126.7726440000 ,60.4886856000 ,18448.9617782583 ,791.6160403713 
54269.3259199972 ,5.8517227000 ,34.9557228000 ,18110.7141942266 ,760.3209227719 
54269.3259205713 ,106.6191635000 ,57.0326042000 ,16552.3935718362 ,750.4283463999 
54269.3259211455 ,26.0052071000 ,40.3492928000 ,18618.9105283710 ,790.6593565829 
54269.3259217201 ,46.1587029000 ,45.1024246000 ,18218.3352377519 ,773.1807491514 
54269.3259222942 ,86.4656754000 ,53.3531151000 ,19843.0868258688 ,817.2571037217 
54269.3259228684 ,66.3121872000 ,49.4003220000 ,17347.0626031059 ,758.0129164038 
54269.3259234425 ,26.0052071000 ,40.3492928000 ,22040.7345937340 ,840.2481968099 
54269.3259240171 ,106.6191635000 ,57.0326042000 ,21976.1208735093 ,855.2196329338 
54269.3259245913 ,26.0052071000 ,40.3492928000 ,20001.5021573398 ,802.3097365654 
54269.3259251659 ,-14.3017693000 ,28.5611496000 ,18898.5362578474 ,800.3638412784 
54269.3259257401 ,86.4656754000 ,53.3531151000 ,18855.4895629449 ,768.3782595897 
54269.3259263142 ,26.0052071000 ,40.3492928000 ,18773.1955327265 ,770.2723258538 
54269.3259268889 ,106.6191635000 ,57.0326042000 ,22807.3882695022 ,858.7773031750 
54269.3259274630 ,86.4656754000 ,53.3531151000 ,32235.4670944099 ,1031.0068378841 
54269.3259280372 ,46.1587029000 ,45.1024246000 ,25496.0257511039 ,909.4836970953 
54269.3259286118 ,66.3121872000 ,49.4003220000 ,26353.3350010513 ,943.2452302424 
54269.3259291860 ,5.8517227000 ,34.9557228000 ,25240.9076134691 ,914.9598101589 
54269.3259297601 ,106.6191635000 ,57.0326042000 ,20672.7609023459 ,833.0295058725 
54269.3259303347 ,26.0052071000 ,40.3492928000 ,17335.8650734432 ,776.6230729026 
54269.3259309089 ,5.8517227000 ,34.9557228000 ,18639.2213535189 ,798.4500123156 
54269.3259314835 ,187.2331238000 ,69.8381729000 ,20852.1526851100 ,835.3661950677 
54269.3259320576 ,328.3075562000 ,87.8664474000 ,17316.0783827460 ,749.4121438227 
54269.3259326318 ,66.3121872000 ,49.4003220000 ,18557.6077137965 ,799.9394430927 
54269.3259332064 ,106.6191635000 ,57.0326042000 ,23755.0208957375 ,883.7315166261 
54269.3259337806 ,66.3121872000 ,49.4003220000 ,22123.4124970712 ,857.0683295786 
54269.3259343547 ,106.6191635000 ,57.0326042000 ,22054.9551242077 ,860.9512769217 
54269.3259349294 ,207.2986145000 ,72.6776733000 ,22059.8741137244 ,871.4971758133 
54269.3259355035 ,207.1135254000 ,72.6880341000 ,27757.0261175693 ,950.8084995945 
54269.3259360777 ,186.9600372000 ,69.8382950000 ,27908.4935916614 ,977.0744333303 
54269.3259366523 ,45.8856125000 ,45.1026115000 ,26305.9168279715 ,942.7265555255 
54269.3259372264 ,166.8065491000 ,66.8672104000 ,24284.8322393439 ,911.0859367397 
54269.3259378006 ,66.0391006000 ,49.4004936000 ,23656.0529920999 ,900.5414989036 
54269.3259383752 ,126.4995575000 ,60.4888268000 ,27142.1253600072 ,951.2707314289 
54269.3259389494 ,25.7321167000 ,40.3495026000 ,28006.2139076627 ,958.1530720014 
54269.3259395240 ,126.4995575000 ,60.4888268000 ,28885.3768574089 ,995.7211931153 
54269.3259400981 ,-14.5748596000 ,28.5614491000 ,25194.3039404043 ,922.5141593824 
54269.3259406723 ,66.0391006000 ,49.4004936000 ,22335.4777879907 ,853.1151746718 
54269.3259412469 ,5.5786324000 ,34.9559669000 ,18198.0760878315 ,790.7115700940 
54269.3259418211 ,45.8856125000 ,45.1026115000 ,20643.8842930521 ,842.1443393109 
54269.3259423952 ,146.6530609000 ,63.7578316000 ,18254.8228698447 ,781.0193890241 
54269.3259429698 ,5.5786324000 ,34.9559669000 ,16614.3743161815 ,756.7238040311 
54269.3259435440 ,86.1925812000 ,53.3532753000 ,17948.4625922922 ,768.4287044547 
54269.3259441181 ,106.3460693000 ,57.0327530000 ,20985.8094307770 ,835.8596473521 
54269.3259446923 ,86.1925812000 ,53.3532753000 ,21188.8832321047 ,867.0451088883 
54269.3259452669 ,126.4995575000 ,60.4888268000 ,20514.2496025952 ,848.6440371272 
54269.3259458411 ,66.0391006000 ,49.4004936000 ,23773.7691604337 ,902.2077174011 
54269.3259464152 ,126.4995575000 ,60.4888268000 ,23851.4739383016 ,899.0253077408 
54269.3259469898 ,-14.5748596000 ,28.5614491000 ,20952.3017368057 ,838.2593926286 
54269.3259475640 ,45.8856125000 ,45.1026115000 ,17419.8791505211 ,784.0787624283 
54269.3259481381 ,66.0391006000 ,49.4004936000 ,14639.6768568081 ,715.5610249016 
54269.3259487128 ,45.8856125000 ,45.1026115000 ,17062.2225970983 ,773.0065759515 
54269.3259492869 ,25.7321167000 ,40.3495026000 ,18159.2126256345 ,809.7969541317 
54269.3259498611 ,-14.5748596000 ,28.5614491000 ,15681.7447310083 ,758.8533309303 
54269.3259504357 ,66.0391006000 ,49.4004936000 ,18351.9329260160 ,780.4843351056 
54269.3259510099 ,45.8856125000 ,45.1026115000 ,19366.3311765942 ,802.7048367427 
54269.3259515840 ,25.7321167000 ,40.3495026000 ,17802.8688690637 ,788.8509543120 
54269.3259521586 ,5.5786324000 ,34.9559669000 ,18421.9627022318 ,810.8278441621 
54269.3259527328 ,146.6530609000 ,63.7578316000 ,17579.0696104052 ,790.0554023610 
54269.3259533074 ,25.7321167000 ,40.3495026000 ,16069.2400372473 ,762.4692127001 
54269.3259538816 ,-34.7283478000 ,20.2384090000 ,13497.6100351446 ,695.7719503770 
54269.3259544557 ,66.0391006000 ,49.4004936000 ,14615.0142392838 ,723.1455180079 
54269.3259550303 ,126.4995575000 ,60.4888268000 ,16395.9136006728 ,756.0311099096 
54269.3259556045 ,25.7321167000 ,40.3495026000 ,17248.0257991649 ,778.1894782374 
54269.3259561786 ,45.8856125000 ,45.1026115000 ,18242.6484323090 ,797.0106419152 
54269.3259567533 ,66.0391006000 ,49.4004936000 ,20083.1084148869 ,843.8194010393 
54269.3259573274 ,106.3460693000 ,57.0327530000 ,22949.6304851160 ,896.7728983809 
54269.3259579016 ,45.8856125000 ,45.1026115000 ,21884.6606422156 ,862.3824192725 
54269.3259584762 ,5.5786324000 ,34.9559669000 ,20183.1996395422 ,842.3034405695 
54269.3259590503 ,106.3460693000 ,57.0327530000 ,20968.5277582529 ,846.4392274188 
54269.3259596250 ,66.0391006000 ,49.4004936000 ,15723.0799915893 ,721.7425202007 
54269.3259601991 ,-14.5748596000 ,28.5614491000 ,19283.5536138896 ,799.6252392539 
54269.3259607733 ,-14.5748596000 ,28.5614491000 ,23462.8073269051 ,887.7184296056 
54269.3259613479 ,45.8856125000 ,45.1026115000 ,19930.7280117749 ,807.0028007570 
54269.3259619220 ,86.1925812000 ,53.3532753000 ,21341.5736865819 ,837.4675774233 
54269.3259624962 ,45.8856125000 ,45.1026115000 ,16604.7799489351 ,769.8836081824 
54269.3259630708 ,166.8065491000 ,66.8672104000 ,16446.5676272866 ,768.6424799495 
54269.3259636450 ,5.5786324000 ,34.9559669000 ,15541.6581106004 ,724.7308401670 
54269.3259642191 ,66.0391006000 ,49.4004936000 ,17518.5862172959 ,782.4035469046 
54269.3259647938 ,-54.8818359000 ,1.8520569000 ,19046.1268595115 ,811.8236688595 
54269.3259653679 ,45.8856125000 ,45.1026115000 ,21068.2215758012 ,831.5341539755 
54269.3259659420 ,-14.5748596000 ,28.5614491000 ,18967.5595974888 ,806.4998131627 
54269.3259665167 ,-34.7283478000 ,20.2384090000 ,19702.3062809768 ,814.8397488811 
54269.3259670908 ,45.8856125000 ,45.1026115000 ,19083.7427340722 ,790.8944327296 
54269.3259676654 ,45.8856125000 ,45.1026115000 ,18644.8797909344 ,767.4240365264 
54269.3259682396 ,66.0391006000 ,49.4004936000 ,18804.7051178997 ,781.6551788772 
54269.3259688137 ,45.8856125000 ,45.1026115000 ,19990.1803610585 ,810.2800252320 
54269.3259693884 ,106.3460693000 ,57.0327530000 ,15843.9163593764 ,714.9403838875 
54269.3259699625 ,106.3460693000 ,57.0327530000 ,17078.4535399957 ,738.1507122045 
54269.3259705371 ,-14.5748596000 ,28.5614491000 ,16818.2810729626 ,755.5112048301 
54269.3259711113 ,45.8856125000 ,45.1026115000 ,18757.9144297257 ,809.3518704755 
54269.3259716855 ,45.8856125000 ,45.1026115000 ,17480.2665753506 ,768.8314175002 
54269.3259722601 ,5.5786324000 ,34.9559669000 ,18214.6921342104 ,781.5690534979 
54269.3259728342 ,66.0391006000 ,49.4004936000 ,19610.2111826019 ,807.5480051666 
54269.3259734084 ,25.7321167000 ,40.3495026000 ,19763.0308251479 ,816.7975633054 
54269.3259739830 ,86.1925812000 ,53.3532753000 ,20614.2362464329 ,836.7901090385 
54269.3259745571 ,126.4995575000 ,60.4888268000 ,21503.0464690156 ,840.0041236370 
54269.3259751313 ,126.4995575000 ,60.4888268000 ,22518.3047430236 ,874.0002715449 
54269.3259757059 ,106.3460693000 ,57.0327530000 ,24779.3617061668 ,911.3970646721 
54269.3259762801 ,86.1925812000 ,53.3532753000 ,22393.4106395121 ,883.3503349254 
54269.3259768542 ,106.3460693000 ,57.0327530000 ,21030.0606506262 ,835.5837385480 
54269.3259774289 ,106.3460693000 ,57.0327530000 ,19532.1274530653 ,794.0932984891 
54269.3259780030 ,-14.5748596000 ,28.5614491000 ,19816.4900783995 ,802.0942693220 
54269.3259785772 ,126.4995575000 ,60.4888268000 ,20183.9969144813 ,824.5010170917 
54269.3259791518 ,146.6530609000 ,63.7578316000 ,19863.9943768586 ,807.7050301883 
54269.3259797259 ,207.1135254000 ,72.6880341000 ,20029.3600264335 ,809.0028319966 
54269.3259803001 ,146.6530609000 ,63.7578316000 ,16592.7494638190 ,728.4041644889 
54269.3259808747 ,86.1925812000 ,53.3532753000 ,18767.5223309603 ,788.9646859512 
54269.3259814489 ,86.1925812000 ,53.3532753000 ,18351.5441314469 ,772.9831990628 
54269.3259820235 ,66.0391006000 ,49.4004936000 ,16967.0392886966 ,745.7904178306 
